Date;Week day;ON;1W;1M;2M;3M;6M;12M
29.03.2012;Thu;0.55500;0.58220;0.69600;0.82280;1.02810;1.34690;1.86310
28.03.2012;Wed;0.55500;0.58250;0.69730;0.82460;1.02960;1.34940;1.86430
27.03.2012;Tue;0.55500;0.58340;0.69910;0.82710;1.03150;1.34940;1.86560
26.03.2012;Mon;0.55500;0.58500;0.70040;0.82840;1.03210;1.34970;1.86560
23.03.2012;Fri;0.55500;0.58530;0.70040;0.82840;1.03240;1.35340;1.86680
22.03.2012;Thu;0.55500;0.58530;0.70040;0.82840;1.03240;1.35340;1.86680
21.03.2012;Wed;0.55500;0.58530;0.70350;0.82930;1.03430;1.35340;1.86740
20.03.2012;Tue;0.55500;0.58530;0.70600;0.83120;1.03560;1.35470;1.86810
19.03.2012;Mon;0.55500;0.58530;0.70730;0.83180;1.03680;1.35470;1.86960
16.03.2012;Fri;0.55500;0.58530;0.70910;0.83060;1.03620;1.35470;1.86840
15.03.2012;Thu;0.55500;0.58710;0.71410;0.83430;1.03870;1.35590;1.86840
14.03.2012;Wed;0.55500;0.58710;0.71540;0.83560;1.03870;1.35720;1.86840
13.03.2012;Tue;0.55530;0.58740;0.71660;0.83710;1.03900;1.35880;1.86870
12.03.2012;Mon;0.55590;0.58930;0.71790;0.83780;1.03960;1.36060;1.87060
09.03.2012;Fri;0.55660;0.59050;0.72040;0.83900;1.04090;1.36190;1.87060
08.03.2012;Thu;0.55660;0.59050;0.72040;0.83900;1.04090;1.36310;1.87060
07.03.2012;Wed;0.55660;0.59050;0.72100;0.83900;1.04090;1.36560;1.87310
06.03.2012;Tue;0.55660;0.59050;0.72230;0.84150;1.04340;1.36560;1.87430
05.03.2012;Mon;0.55660;0.59050;0.72350;0.84400;1.04590;1.36810;1.87560
02.03.2012;Fri;0.55690;0.59050;0.72760;0.84560;1.04740;1.37220;1.87960
01.03.2012;Thu;0.55690;0.59300;0.73260;0.85210;1.05530;1.37630;1.88240
29.02.2012;Wed;0.55880;0.59640;0.73820;0.85780;1.05960;1.37940;1.88310
28.02.2012;Tue;0.55880;0.59890;0.74070;0.85900;1.06090;1.37940;1.88310
27.02.2012;Mon;0.55880;0.59890;0.74380;0.86030;1.06240;1.38090;1.88460
24.02.2012;Fri;0.55880;0.60140;0.74630;0.86150;1.06490;1.38210;1.88580
23.02.2012;Thu;0.55880;0.60270;0.74630;0.86150;1.06610;1.38460;1.88710
22.02.2012;Wed;0.55910;0.60560;0.74790;0.86430;1.06640;1.38620;1.88860
21.02.2012;Tue;0.55940;0.60590;0.75190;0.86710;1.06930;1.38650;1.88890
20.02.2012;Mon;0.55970;0.60630;0.75350;0.86870;1.07080;1.38680;1.88890
17.02.2012;Fri;0.56090;0.60750;0.75600;0.87120;1.07300;1.38780;1.88860
16.02.2012;Thu;0.56090;0.60750;0.75730;0.87240;1.07430;1.38900;1.88990
15.02.2012;Wed;0.56250;0.60910;0.75880;0.87530;1.07580;1.39030;1.89110
14.02.2012;Tue;0.56250;0.60910;0.76010;0.87650;1.07710;1.39150;1.89240
13.02.2012;Mon;0.56500;0.61280;0.76130;0.87650;1.07710;1.39150;1.89240
10.02.2012;Fri;0.56250;0.61160;0.76130;0.87650;1.07710;1.39150;1.89240
09.02.2012;Thu;0.56250;0.61160;0.76130;0.87650;1.07710;1.39150;1.89240
08.02.2012;Wed;0.56380;0.61160;0.76260;0.87650;1.07710;1.39150;1.89240
07.02.2012;Tue;0.56500;0.61160;0.76260;0.87650;1.07710;1.39150;1.89240
06.02.2012;Mon;0.56750;0.61280;0.76260;0.87650;1.07710;1.39150;1.89240
03.02.2012;Fri;0.57130;0.61440;0.76410;0.87680;1.07740;1.39180;1.89270
02.02.2012;Thu;0.57160;0.61840;0.76690;0.87960;1.08020;1.39310;1.89300
01.02.2012;Wed;0.57310;0.62130;0.76850;0.88120;1.08180;1.39340;1.89330
31.01.2012;Tue;0.57440;0.62250;0.76850;0.88120;1.08300;1.39340;1.89330
30.01.2012;Mon;0.57440;0.62250;0.76850;0.88120;1.08300;1.39340;1.89330
27.01.2012;Fri;0.57470;0.62410;0.77260;0.88280;1.08460;1.39380;1.89360
26.01.2012;Thu;0.57470;0.62530;0.77380;0.88560;1.08610;1.39530;1.89520
25.01.2012;Wed;0.57500;0.62690;0.77540;0.88650;1.08710;1.39560;1.89680
24.01.2012;Tue;0.57500;0.62690;0.77790;0.88900;1.08960;1.39440;1.89360
23.01.2012;Mon;0.57500;0.62690;0.77790;0.88900;1.08960;1.39310;1.89210
20.01.2012;Fri;0.57500;0.62690;0.77790;0.88900;1.08960;1.39310;1.89080
19.01.2012;Thu;0.57500;0.62690;0.77790;0.88900;1.08960;1.39190;1.88960
18.01.2012;Wed;0.57500;0.62690;0.77790;0.88900;1.08960;1.39060;1.88580
17.01.2012;Tue;0.57500;0.62690;0.77790;0.88780;1.08960;1.38840;1.88460
16.01.2012;Mon;0.57500;0.62690;0.77790;0.88780;1.08960;1.38840;1.88460
13.01.2012;Fri;0.57500;0.62690;0.77790;0.88780;1.08960;1.38840;1.88460
12.01.2012;Thu;0.57500;0.62690;0.77790;0.88780;1.08960;1.38840;1.88460
11.01.2012;Wed;0.57500;0.62810;0.77790;0.88780;1.08890;1.38710;1.88330
10.01.2012;Tue;0.57630;0.62910;0.77760;0.88740;1.08860;1.38680;1.88300
09.01.2012;Mon;0.57880;0.62910;0.77510;0.88560;1.08710;1.38530;1.88140
06.01.2012;Fri;0.58000;0.62910;0.77440;0.88490;1.08640;1.38340;1.87960
05.01.2012;Thu;0.58000;0.62910;0.77380;0.88430;1.08580;1.38280;1.87770
04.01.2012;Wed;0.58000;0.62910;0.77330;0.88380;1.08530;1.38090;1.87710
03.01.2012;Tue;0.58000;0.62910;0.77270;0.88320;1.08410;1.37880;1.87470
30.12.2011;Fri;0.58310;0.63030;0.77020;0.88180;1.08010;1.37580;1.87070
29.12.2011;Thu;0.58000;0.62910;0.76880;0.88170;1.07870;1.37440;1.86930
28.12.2011;Wed;0.58000;0.62910;0.76810;0.88090;1.07780;1.37350;1.86840
23.12.2011;Fri;0.58000;0.62910;0.76760;0.88040;1.07730;1.37290;1.86660
22.12.2011;Thu;0.58000;0.62910;0.76750;0.87860;1.07480;1.37060;1.86420
21.12.2011;Wed;0.58000;0.62910;0.76720;0.87810;1.07180;1.36620;1.85860
20.12.2011;Tue;0.58000;0.62910;0.76690;0.87780;1.06990;1.36310;1.85430
19.12.2011;Mon;0.58000;0.62880;0.76590;0.87690;1.06520;1.35710;1.84960
16.12.2011;Fri;0.58000;0.62880;0.76430;0.87520;1.06480;1.35530;1.84650
15.12.2011;Thu;0.58000;0.62880;0.76210;0.87300;1.06130;1.35190;1.84310
14.12.2011;Wed;0.58000;0.62880;0.75980;0.87040;1.05870;1.34930;1.84040
13.12.2011;Tue;0.58000;0.62880;0.75630;0.86690;1.05530;1.34580;1.83890
12.12.2011;Mon;0.58000;0.62880;0.75480;0.86540;1.05360;1.34410;1.83590
09.12.2011;Fri;0.58000;0.62880;0.75190;0.86130;1.05200;1.34260;1.83440
08.12.2011;Thu;0.58250;0.62750;0.74910;0.85850;1.04830;1.34010;1.83190
07.12.2011;Wed;0.58250;0.62750;0.74660;0.85730;1.04640;1.33940;1.83130
06.12.2011;Tue;0.58250;0.62750;0.74660;0.85730;1.04510;1.33820;1.83000
05.12.2011;Mon;0.58250;0.62750;0.74410;0.85350;1.04010;1.33410;1.82500
02.12.2011;Fri;0.58250;0.62750;0.74290;0.85230;1.03890;1.33190;1.82380
01.12.2011;Thu;0.58250;0.62750;0.74290;0.85230;1.03830;1.33070;1.82250
30.11.2011;Wed;0.58250;0.62970;0.74160;0.85350;1.03830;1.33160;1.82250
29.11.2011;Tue;0.58250;0.62880;0.73980;0.85290;1.03510;1.33160;1.82250
28.11.2011;Mon;0.58250;0.62880;0.73980;0.85290;1.03390;1.33160;1.82250
25.11.2011;Fri;0.58250;0.62880;0.73980;0.85160;1.03260;1.33030;1.82130
24.11.2011;Thu;0.58250;0.62750;0.73660;0.84850;1.02950;1.32560;1.81660
23.11.2011;Wed;0.58250;0.62750;0.73630;0.84690;1.02760;1.32130;1.81220
22.11.2011;Tue;0.58250;0.62750;0.73230;0.84130;1.02450;1.31310;1.80410
21.11.2011;Mon;0.58500;0.62750;0.73210;0.84120;1.02060;1.30940;1.80030
18.11.2011;Fri;0.58250;0.62750;0.72940;0.83970;1.01870;1.30540;1.79630
17.11.2011;Thu;0.58250;0.62630;0.72790;0.83410;1.01180;1.30130;1.79090
16.11.2011;Wed;0.58250;0.62630;0.72630;0.83160;1.00900;1.29970;1.78910
15.11.2011;Tue;0.58250;0.62630;0.72510;0.83140;1.00760;1.29840;1.78660
14.11.2011;Mon;0.58250;0.62630;0.72510;0.83130;1.00700;1.29530;1.78530
11.11.2011;Fri;0.58250;0.62630;0.72480;0.83100;1.00670;1.29380;1.78380
10.11.2011;Thu;0.58250;0.62630;0.72430;0.83040;1.00440;1.29190;1.78220
09.11.2011;Wed;0.58250;0.62500;0.72310;0.82920;0.99810;1.28420;1.77440
08.11.2011;Tue;0.58250;0.62470;0.72110;0.82710;0.99710;1.28220;1.77090
07.11.2011;Mon;0.58250;0.62340;0.71700;0.82290;0.99420;1.27810;1.76690
04.11.2011;Fri;0.58250;0.62220;0.71700;0.82260;0.99260;1.27740;1.76660
03.11.2011;Thu;0.58250;0.62220;0.71580;0.82100;0.99230;1.27590;1.76500
02.11.2011;Wed;0.58250;0.62220;0.70940;0.81710;0.98960;1.27310;1.76220
01.11.2011;Tue;0.58250;0.62190;0.70860;0.81630;0.98870;1.26980;1.76160
31.10.2011;Mon;0.58250;0.62190;0.70480;0.81330;0.98670;1.26810;1.76030
28.10.2011;Fri;0.58250;0.62060;0.70600;0.81330;0.98670;1.26810;1.76030
27.10.2011;Thu;0.58250;0.62060;0.70480;0.81210;0.98540;1.26680;1.75910
26.10.2011;Wed;0.58250;0.62310;0.70480;0.81210;0.98540;1.26680;1.75910
25.10.2011;Tue;0.58250;0.62280;0.70310;0.81030;0.98480;1.26380;1.75630
24.10.2011;Mon;0.58250;0.62280;0.70310;0.80740;0.98170;1.25970;1.75220
21.10.2011;Fri;0.58250;0.62030;0.70250;0.80410;0.97860;1.25780;1.74940
20.10.2011;Thu;0.58380;0.62030;0.69960;0.80110;0.97410;1.25450;1.74500
19.10.2011;Wed;0.58380;0.62030;0.69800;0.79930;0.96980;1.25050;1.74130
18.10.2011;Tue;0.58380;0.61910;0.69650;0.79910;0.96830;1.24900;1.73880
17.10.2011;Mon;0.58380;0.61910;0.69490;0.79630;0.96670;1.24740;1.73840
14.10.2011;Fri;0.58380;0.61780;0.69370;0.79580;0.96500;1.24580;1.73660
13.10.2011;Thu;0.58380;0.61780;0.69330;0.79540;0.96380;1.24500;1.73560
12.10.2011;Wed;0.58250;0.61660;0.69330;0.79530;0.96250;1.24380;1.73440
11.10.2011;Tue;0.58250;0.61660;0.69330;0.79510;0.96130;1.24250;1.73190
10.10.2011;Mon;0.58380;0.61660;0.69330;0.79260;0.95880;1.23980;1.72810
07.10.2011;Fri;0.58500;0.61910;0.69200;0.79010;0.95880;1.23850;1.72500
06.10.2011;Thu;0.58500;0.62160;0.69430;0.79110;0.96000;1.23760;1.72250
05.10.2011;Wed;0.58750;0.62280;0.69400;0.79090;0.95940;1.23550;1.72060
04.10.2011;Tue;0.58880;0.62220;0.69380;0.79060;0.95690;1.23400;1.71940
03.10.2011;Mon;0.58880;0.62090;0.69300;0.78880;0.95380;1.23060;1.71630
30.09.2011;Fri;0.62380;0.62470;0.69150;0.78750;0.95250;1.23060;1.71630
29.09.2011;Thu;0.58380;0.61780;0.68940;0.78660;0.94940;1.23000;1.71500
28.09.2011;Wed;0.58380;0.61660;0.68690;0.78280;0.94310;1.22500;1.71000
27.09.2011;Tue;0.58440;0.61530;0.68410;0.78000;0.94130;1.22190;1.70560
26.09.2011;Mon;0.58440;0.61530;0.68390;0.77750;0.93630;1.21940;1.70190
23.09.2011;Fri;0.58310;0.61280;0.68110;0.77470;0.93340;1.21690;1.69940
22.09.2011;Thu;0.58310;0.61280;0.67940;0.77360;0.93160;1.21500;1.69690
21.09.2011;Wed;0.58310;0.61250;0.67790;0.76930;0.92840;1.20910;1.69220
20.09.2011;Tue;0.58310;0.61250;0.67790;0.76800;0.92470;1.20660;1.68840
19.09.2011;Mon;0.58310;0.61250;0.67480;0.76400;0.92190;1.20250;1.68440
16.09.2011;Fri;0.58310;0.61130;0.67260;0.76150;0.91910;1.20090;1.68190
15.09.2011;Thu;0.58060;0.61000;0.67010;0.76060;0.91780;1.19970;1.68060
14.09.2011;Wed;0.58060;0.61000;0.66880;0.75940;0.91500;1.19750;1.67810
13.09.2011;Tue;0.58060;0.61000;0.66860;0.75910;0.91220;1.19590;1.67660
12.09.2011;Mon;0.58060;0.61000;0.66810;0.75880;0.90910;1.19340;1.67380
09.09.2011;Fri;0.58060;0.61000;0.66630;0.75560;0.90470;1.18970;1.66910
08.09.2011;Thu;0.58190;0.60880;0.66460;0.75220;0.90060;1.18440;1.66250
07.09.2011;Wed;0.58060;0.60750;0.66300;0.74810;0.89660;1.18030;1.65720
06.09.2011;Tue;0.58060;0.60750;0.66260;0.74560;0.89340;1.17720;1.65410
05.09.2011;Mon;0.58440;0.60750;0.66040;0.74470;0.89030;1.17530;1.65220
02.09.2011;Fri;0.58060;0.60630;0.66030;0.74310;0.88880;1.17500;1.65190
01.09.2011;Thu;0.58060;0.60630;0.66010;0.74280;0.88810;1.17440;1.65090
31.08.2011;Wed;0.58440;0.60750;0.66070;0.74160;0.88630;1.17280;1.64970
30.08.2011;Tue;0.58000;0.60560;0.65540;0.74030;0.88340;1.17000;1.64720
26.08.2011;Fri;0.58000;0.60560;0.65480;0.73910;0.88220;1.16750;1.64340
25.08.2011;Thu;0.58000;0.60560;0.65470;0.73910;0.87970;1.16500;1.64220
24.08.2011;Wed;0.58000;0.60560;0.65470;0.73910;0.87970;1.16500;1.63970
23.08.2011;Tue;0.58000;0.60560;0.65470;0.73660;0.87690;1.15970;1.63560
22.08.2011;Mon;0.58000;0.60560;0.65440;0.73440;0.87190;1.15660;1.63130
19.08.2011;Fri;0.57940;0.60380;0.65250;0.73130;0.86720;1.15160;1.62560
18.08.2011;Thu;0.57940;0.60130;0.65190;0.72910;0.86280;1.14630;1.61910
17.08.2011;Wed;0.57940;0.60250;0.65090;0.72660;0.85840;1.14380;1.61380
16.08.2011;Tue;0.57940;0.60190;0.65030;0.72530;0.85720;1.14280;1.61310
15.08.2011;Mon;0.57690;0.59940;0.64910;0.72340;0.85220;1.13810;1.60880
12.08.2011;Fri;0.57560;0.59810;0.64780;0.72220;0.85090;1.13690;1.60630
11.08.2011;Thu;0.57560;0.59690;0.64500;0.71940;0.84690;1.13250;1.60250
10.08.2011;Wed;0.57440;0.59690;0.64380;0.71810;0.84250;1.12840;1.60000
09.08.2011;Tue;0.57440;0.59690;0.64380;0.71810;0.84190;1.12780;1.60000
08.08.2011;Mon;0.57310;0.59560;0.64190;0.71630;0.83810;1.12530;1.59780
05.08.2011;Fri;0.57310;0.59560;0.63690;0.71130;0.83440;1.11910;1.59090
04.08.2011;Thu;0.57060;0.59440;0.63380;0.70940;0.83440;1.11840;1.59280
03.08.2011;Wed;0.57440;0.59440;0.63380;0.70810;0.83440;1.11880;1.59340
02.08.2011;Tue;0.57630;0.59660;0.63340;0.70720;0.83340;1.11780;1.59090
01.08.2011;Mon;0.56880;0.59440;0.63190;0.70660;0.83280;1.11500;1.58780
29.07.2011;Fri;0.57130;0.59690;0.63190;0.70660;0.83280;1.11500;1.58780
28.07.2011;Thu;0.56500;0.59440;0.63190;0.70660;0.83280;1.11500;1.58780
27.07.2011;Wed;0.56380;0.59310;0.63190;0.70660;0.83280;1.11500;1.58810
26.07.2011;Tue;0.56380;0.59310;0.63190;0.70660;0.83280;1.11390;1.58810
25.07.2011;Mon;0.56440;0.59310;0.63190;0.70660;0.83280;1.11390;1.58780
22.07.2011;Fri;0.56440;0.59310;0.63190;0.70660;0.83280;1.11390;1.58840
21.07.2011;Thu;0.56440;0.59190;0.63190;0.70660;0.83280;1.11390;1.58840
20.07.2011;Wed;0.56440;0.58970;0.63060;0.70530;0.83030;1.11230;1.58660
19.07.2011;Tue;0.56440;0.58970;0.63060;0.70530;0.82910;1.10980;1.58530
18.07.2011;Mon;0.56560;0.58970;0.62940;0.70530;0.82780;1.10860;1.58160
15.07.2011;Fri;0.56560;0.58970;0.62910;0.70470;0.82720;1.10670;1.58000
14.07.2011;Thu;0.56440;0.58970;0.62910;0.70470;0.82720;1.10670;1.58000
13.07.2011;Wed;0.56440;0.58970;0.62910;0.70470;0.82720;1.10670;1.58000
12.07.2011;Tue;0.56440;0.58970;0.62910;0.70470;0.82720;1.10670;1.58000
11.07.2011;Mon;0.56560;0.58940;0.62810;0.70380;0.82630;1.10440;1.57910
08.07.2011;Fri;0.56560;0.58940;0.62810;0.70380;0.82630;1.10440;1.57970
07.07.2011;Thu;0.56560;0.58940;0.62810;0.70380;0.82630;1.10440;1.57940
06.07.2011;Wed;0.56560;0.58940;0.62810;0.70190;0.82560;1.10440;1.57880
05.07.2011;Tue;0.56560;0.58940;0.62810;0.70190;0.82560;1.10440;1.57880
04.07.2011;Mon;0.56560;0.58940;0.62810;0.70190;0.82560;1.10440;1.57880
01.07.2011;Fri;0.56810;0.59060;0.62810;0.70190;0.82560;1.10440;1.57880
30.06.2011;Thu;0.67130;0.59560;0.63090;0.70190;0.82560;1.10440;1.57880
29.06.2011;Wed;0.56690;0.58940;0.62940;0.70190;0.82560;1.10440;1.57880
28.06.2011;Tue;0.56560;0.58810;0.62880;0.70130;0.82500;1.10250;1.57630
27.06.2011;Mon;0.56560;0.58810;0.62750;0.70130;0.82500;1.10250;1.57630
24.06.2011;Fri;0.56560;0.58810;0.62750;0.70130;0.82500;1.10250;1.57630
23.06.2011;Thu;0.56560;0.58810;0.62750;0.70130;0.82500;1.10250;1.57630
22.06.2011;Wed;0.56690;0.58940;0.62750;0.70130;0.82500;1.10130;1.57500
21.06.2011;Tue;0.56690;0.58940;0.62750;0.70130;0.82500;1.10190;1.57690
20.06.2011;Mon;0.56690;0.58940;0.62750;0.70130;0.82500;1.10190;1.57690
17.06.2011;Fri;0.56690;0.58940;0.62750;0.70130;0.82500;1.10250;1.57690
16.06.2011;Thu;0.56690;0.58940;0.62750;0.70130;0.82500;1.10250;1.57630
15.06.2011;Wed;0.56690;0.58780;0.62440;0.69940;0.82440;1.10130;1.57630
14.06.2011;Tue;0.56690;0.58780;0.62440;0.69940;0.82440;1.10130;1.57630
13.06.2011;Mon;0.56940;0.59030;0.62440;0.69940;0.82440;1.10130;1.57630
10.06.2011;Fri;0.56940;0.59030;0.62440;0.69810;0.82440;1.10130;1.57690
09.06.2011;Thu;0.56940;0.59030;0.62440;0.69940;0.82440;1.10310;1.57940
08.06.2011;Wed;0.57060;0.59030;0.62440;0.69940;0.82440;1.10440;1.58000
07.06.2011;Tue;0.56810;0.58780;0.62500;0.70000;0.82500;1.10500;1.58190
06.06.2011;Mon;0.56810;0.58780;0.62500;0.70000;0.82630;1.10500;1.58250
03.06.2011;Fri;0.56940;0.58780;0.62500;0.70000;0.82630;1.10500;1.58250
02.06.2011;Thu;0.56690;0.58650;0.62500;0.70000;0.82630;1.10500;1.58250
01.06.2011;Wed;0.56810;0.58780;0.62500;0.70000;0.82630;1.10750;1.58500
31.05.2011;Tue;0.56810;0.58650;0.62500;0.70000;0.82630;1.10750;1.58500
27.05.2011;Fri;0.56560;0.58650;0.62500;0.70000;0.82630;1.10690;1.58440
26.05.2011;Thu;0.56440;0.58650;0.62500;0.70000;0.82630;1.10690;1.58560
25.05.2011;Wed;0.56440;0.58650;0.62500;0.70000;0.82630;1.10690;1.58560
24.05.2011;Tue;0.56500;0.58650;0.62500;0.70000;0.82630;1.10750;1.58660
23.05.2011;Mon;0.56500;0.58650;0.62500;0.69940;0.82440;1.10750;1.58530
20.05.2011;Fri;0.56900;0.58650;0.62500;0.69940;0.82440;1.10940;1.58720
19.05.2011;Thu;0.57030;0.58780;0.62500;0.69940;0.82310;1.10940;1.58780
18.05.2011;Wed;0.57150;0.58780;0.62440;0.69880;0.82250;1.10880;1.58660
17.05.2011;Tue;0.57150;0.58780;0.62440;0.69880;0.82250;1.10880;1.58660
16.05.2011;Mon;0.57150;0.58780;0.62440;0.69880;0.82190;1.10810;1.58530
13.05.2011;Fri;0.57460;0.58840;0.62440;0.70000;0.82190;1.10810;1.58530
12.05.2011;Thu;0.57460;0.58840;0.62440;0.70000;0.82190;1.10940;1.58660
11.05.2011;Wed;0.57460;0.58840;0.62560;0.70000;0.82250;1.11130;1.58910
10.05.2011;Tue;0.57590;0.58840;0.62560;0.70000;0.82190;1.10940;1.58340
09.05.2011;Mon;0.57590;0.58840;0.62560;0.70000;0.82190;1.11060;1.58340
06.05.2011;Fri;0.57590;0.58840;0.62560;0.70000;0.82190;1.11060;1.58340
05.05.2011;Thu;0.57710;0.58960;0.62560;0.70000;0.82190;1.11190;1.58340
04.05.2011;Wed;0.57840;0.59090;0.62560;0.70000;0.82190;1.11310;1.58340
03.05.2011;Tue;0.58090;0.59090;0.62560;0.70000;0.82190;1.11500;1.58660
28.04.2011;Thu;0.58090;0.58900;0.62380;0.70060;0.82190;1.11630;1.59160
27.04.2011;Wed;0.57590;0.58690;0.62380;0.70060;0.82190;1.11690;1.59380
26.04.2011;Tue;0.57400;0.58400;0.62250;0.69810;0.81940;1.11500;1.58810
21.04.2011;Thu;0.57210;0.58280;0.62250;0.69810;0.81940;1.11630;1.59060
20.04.2011;Wed;0.56690;0.58190;0.62250;0.69810;0.81940;1.11630;1.59060
19.04.2011;Tue;0.56690;0.58190;0.62250;0.69810;0.81940;1.11630;1.59060
18.04.2011;Mon;0.56690;0.58190;0.62250;0.69810;0.81940;1.11630;1.59060
15.04.2011;Fri;0.56690;0.58190;0.62250;0.69810;0.81940;1.11630;1.59130
14.04.2011;Thu;0.56690;0.58190;0.62250;0.69810;0.81940;1.11630;1.59130
13.04.2011;Wed;0.56690;0.58190;0.62250;0.69810;0.81940;1.12060;1.59500
12.04.2011;Tue;0.56810;0.58190;0.62380;0.69940;0.81940;1.12130;1.59690
11.04.2011;Mon;0.56810;0.58310;0.62500;0.70060;0.82380;1.13380;1.61310
08.04.2011;Fri;0.56690;0.58310;0.62500;0.70060;0.82380;1.13380;1.61310
07.04.2011;Thu;0.56560;0.58310;0.62630;0.70190;0.82380;1.13380;1.61190
06.04.2011;Wed;0.56560;0.58440;0.62630;0.70190;0.82380;1.13380;1.61190
05.04.2011;Tue;0.56560;0.58440;0.62630;0.70190;0.82380;1.13380;1.61250
04.04.2011;Mon;0.56310;0.58250;0.62190;0.69750;0.82190;1.12880;1.60560
01.04.2011;Fri;0.56190;0.58130;0.62060;0.69630;0.82060;1.12810;1.60250
31.03.2011;Thu;0.56060;0.58000;0.62060;0.69380;0.81810;1.12690;1.59880
30.03.2011;Wed;0.55940;0.58000;0.61880;0.69190;0.81630;1.12500;1.59690
29.03.2011;Tue;0.55940;0.57880;0.61880;0.69190;0.81630;1.12380;1.59630
28.03.2011;Mon;0.55940;0.57750;0.61750;0.69190;0.81630;1.12380;1.59630
25.03.2011;Fri;0.55810;0.57750;0.61750;0.69130;0.81560;1.12310;1.59500
24.03.2011;Thu;0.55810;0.57750;0.61750;0.69130;0.81560;1.12310;1.59500
23.03.2011;Wed;0.55810;0.57750;0.61750;0.69130;0.81440;1.12310;1.59500
22.03.2011;Tue;0.55690;0.57750;0.61750;0.69130;0.81380;1.12190;1.59500
21.03.2011;Mon;0.55690;0.57750;0.61440;0.68380;0.80560;1.10880;1.58130
18.03.2011;Fri;0.55690;0.57750;0.61440;0.68380;0.80560;1.10880;1.57940
17.03.2011;Thu;0.55690;0.57750;0.61310;0.68380;0.80560;1.10880;1.58310
16.03.2011;Wed;0.55690;0.57750;0.61310;0.68380;0.80560;1.10750;1.58060
15.03.2011;Tue;0.55690;0.57750;0.61310;0.68380;0.80560;1.10750;1.57690
14.03.2011;Mon;0.55630;0.57810;0.61310;0.68380;0.80690;1.11190;1.58440
11.03.2011;Fri;0.55630;0.57810;0.61310;0.68310;0.80630;1.11130;1.58380
10.03.2011;Thu;0.55630;0.57810;0.61310;0.68440;0.80810;1.11380;1.58690
09.03.2011;Wed;0.55630;0.57810;0.61310;0.68440;0.80810;1.11380;1.58690
08.03.2011;Tue;0.55630;0.57690;0.61190;0.68380;0.80750;1.11380;1.58500
07.03.2011;Mon;0.55630;0.57690;0.61250;0.68310;0.80630;1.11250;1.58500
04.03.2011;Fri;0.55630;0.57560;0.61250;0.68310;0.80500;1.11060;1.58380
03.03.2011;Thu;0.55630;0.57560;0.61130;0.68250;0.80250;1.10880;1.57630
02.03.2011;Wed;0.55630;0.57560;0.61250;0.68250;0.80250;1.10880;1.57630
01.03.2011;Tue;0.55630;0.57560;0.61250;0.68250;0.80250;1.11000;1.57630
28.02.2011;Mon;0.55630;0.57560;0.61250;0.68250;0.80250;1.11000;1.57630
25.02.2011;Fri;0.55630;0.57560;0.61250;0.68250;0.80140;1.10950;1.57500
24.02.2011;Thu;0.55630;0.57560;0.61250;0.68380;0.80180;1.11110;1.57810
23.02.2011;Wed;0.55630;0.57560;0.61250;0.68380;0.80300;1.11240;1.57840
22.02.2011;Tue;0.55630;0.57560;0.61250;0.68250;0.80300;1.10930;1.57590
21.02.2011;Mon;0.55630;0.57560;0.61250;0.68250;0.80300;1.10860;1.57560
18.02.2011;Fri;0.55630;0.57560;0.61090;0.68130;0.80180;1.10710;1.57560
17.02.2011;Thu;0.55630;0.57560;0.61060;0.68130;0.80150;1.10650;1.57310
16.02.2011;Wed;0.55630;0.57560;0.61060;0.68130;0.80150;1.10650;1.57310
15.02.2011;Tue;0.55630;0.57560;0.61190;0.68250;0.80340;1.10840;1.57440
14.02.2011;Mon;0.55630;0.57560;0.61190;0.68130;0.80340;1.10840;1.57440
11.02.2011;Fri;0.55630;0.57560;0.61190;0.68130;0.80310;1.10810;1.57310
10.02.2011;Thu;0.55690;0.57750;0.61690;0.68310;0.80500;1.10810;1.57190
09.02.2011;Wed;0.55690;0.57750;0.61560;0.68190;0.80380;1.10690;1.57060
08.02.2011;Tue;0.55810;0.57690;0.61440;0.68190;0.80190;1.10500;1.56940
07.02.2011;Mon;0.55690;0.57560;0.61250;0.67940;0.80000;1.10190;1.56690
04.02.2011;Fri;0.55690;0.57310;0.60440;0.67190;0.79190;1.09500;1.55880
03.02.2011;Thu;0.55690;0.57310;0.60440;0.67190;0.79060;1.09250;1.55480
02.02.2011;Wed;0.55690;0.57190;0.60250;0.66630;0.78810;1.08880;1.55000
01.02.2011;Tue;0.55690;0.57130;0.60000;0.66060;0.78190;1.08440;1.54380
31.01.2011;Mon;0.55690;0.57060;0.59880;0.65940;0.77690;1.07440;1.53310
28.01.2011;Fri;0.55690;0.57060;0.59880;0.65750;0.77500;1.07380;1.53060
27.01.2011;Thu;0.55690;0.57060;0.59880;0.65750;0.77500;1.07380;1.53130
26.01.2011;Wed;0.55690;0.57060;0.59880;0.65750;0.77380;1.07190;1.53130
25.01.2011;Tue;0.55690;0.57060;0.59880;0.65750;0.77310;1.07000;1.52790
24.01.2011;Mon;0.55810;0.57060;0.60000;0.66000;0.77690;1.07750;1.54000
21.01.2011;Fri;0.55810;0.57060;0.59810;0.65880;0.77560;1.07690;1.54130
20.01.2011;Thu;0.55810;0.57060;0.59880;0.65880;0.77560;1.07750;1.54000
19.01.2011;Wed;0.55810;0.57060;0.59880;0.65750;0.77310;1.07630;1.53790
